Time, x, y, z, temperature, idS, genusS, nameS, genomeS, action, idO, genusO, nameO, genomeO
0, -40, 217, 16, 32.8, 4-1, g_arbre, Tree, 0-069-366-000, BORN, , , , , , 1
0, -59, 203, -165, 33.0, 5-39, g_herba, Grass, 0-069-358-000, BORN, , , , , , 1
0, 31, 97, -44, 34.0, 5-40, g_herba, Grass, 0-069-358-000, BORN, , , , , , 1
0, 22, 64, 60, 34.4, 5-41, g_herba, Grass, 0-069-358-000, BORN, , , , , , 1
0, -15, 169, -29, 33.3, 5-42, g_herba, Grass, 0-069-358-000, BORN, , , , , , 1
0, 3, 167, 7, 33.3, 5-43, g_herba, Grass, 0-069-358-000, BORN, , , , , , 1
0, 43, 239, -162, 32.6, 5-44, g_herba, Grass, 0-069-358-000, BORN, , , , , , 1
0, -26, 246, -217, 32.5, 5-45, g_herba, Grass, 0-069-358-000, BORN, , , , , , 1
0, -20, 253, 7, 32.5, 5-46, g_herba, Grass, 0-069-358-000, BORN, , , , , , 1
0, -49, 132, 54, 33.7, 5-47, g_herba, Grass, 0-069-358-000, BORN, , , , , , 1
0, -83, 173, 32, 33.3, 5-48, g_herba, Grass, 0-069-358-000, BORN, , , , , , 1
0, -114, 209, 4, 32.9, 5-49, g_herba, Grass, 0-069-358-000, BORN, , , , , , 1
0, -21, 234, -209, 32.7, 5-50, g_herba, Grass, 0-069-358-000, BORN, , , , , , 1
0, 0, 164, 24, 33.4, 5-51, g_herba, Grass, 0-069-358-000, BORN, , , , , , 1
0, -86, 122, -116, 33.8, 6-52, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, 74, 106, 18, 33.9, 6-53, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, -123, 203, -61, 33.0, 6-54, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, -33, 123, 74, 33.8, 6-55, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, -85, 208, -13, 32.9, 6-56, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, 2, 209, -184, 32.9, 6-57, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, -65, 204, -163, 33.0, 6-58, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, -107, 142, -129, 33.6, 6-59, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, -18, 247, 11, 32.5, 6-60, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, -66, 236, -181, 32.6, 6-61, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, 137, 161, -11, 33.4, 6-62, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, 8, 76, 54, 34.2, 6-63, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, -61, 109, -97, 33.9, 6-64, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, -51, 193, -2, 33.1, 6-65, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, 27, 99, -5, 34.0, 6-66, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, 10, 86, -26, 34.1, 6-67, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, -9, 184, -19, 33.2, 6-68, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, -102, 207, 15, 32.9, 6-69, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, 140, 128, -36, 33.7, 6-70, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, -79, 215, -20, 32.8, 6-71, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, -7, 230, -98, 32.7, 6-72, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, 66, 265, -167, 32.3, 6-73, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, -69, 116, -101, 33.8, 6-74, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, 94, 182, -120, 33.2, 6-75, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, -125, 206, 11, 32.9, 6-76, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, 75, 139, -63, 33.6, 6-77, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, 73, 139, -63, 33.6, 6-78, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, 12, 133, 5, 33.7, 6-79, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, -92, 162, -81, 33.4, 6-80, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, 5, 138, -13, 33.6, 6-81, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, -2, 112, 47, 33.9, 6-82, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, -37, 232, -23, 32.7, 6-83, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, 68, 250, -142, 32.5, 6-84, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, -35, 195, -40, 33.0, 6-85, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, -44, 128, 65, 33.7, 6-86, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, -95, 121, -115, 33.8, 6-87, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, 115, 134, -25, 33.7, 6-88, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, 70, 137, -54, 33.6, 6-89, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, 67, 97, 30, 34.0, 6-90, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, 78, 94, -8, 34.1, 6-91, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, -94, 216, 13, 32.8, 6-92, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, -33, 231, -25, 32.7, 6-93, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, 97, 273, -179, 32.3, 6-94, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, -52, 196, -58, 33.0, 6-95, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, 53, 163, -80, 33.4, 6-96, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, -48, 167, -69, 33.3, 6-97, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, 100, 89, -38, 34.1, 6-98, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, 24, 190, -75, 33.1, 6-99, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, -109, 202, -24, 33.0, 6-100, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, -17, 145, 53, 33.5, 6-101, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, 37, 245, -169, 32.5, 7-102, g_guineu, Fox, 0-069-352-210, BORN, , , , , , 1
0, -56, 115, -149, 33.8, 7-103, g_guineu, Fox, 0-069-352-210, BORN, , , , , , 1
0, -59, 209, -34, 32.9, 7-104, g_guineu, Fox, 0-069-352-210, BORN, , , , , , 1
0, -88, 167, 50, 33.3, 7-105, g_guineu, Fox, 0-069-352-210, BORN, , , , , , 1
0, 103, 274, -170, 32.3, 7-106, g_guineu, Fox, 0-069-352-210, BORN, , , , , , 1
31, -88, 122, -112, 33.8, 6-52, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, 72, 103, 21, 34.0, 6-53, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, -122, 207, -57, 32.9, 6-54, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, -29, 119, 72, 33.8, 6-55, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, -82, 208, -9, 32.9, 6-56, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, 3, 219, -188, 32.8, 6-57, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, -62, 190, -160, 33.1, 6-58, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, -111, 151, -130, 33.5, 6-59, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, -14, 236, 11, 32.6, 6-60, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, -62, 233, -182, 32.7, 6-61, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, 140, 177, -8, 33.2, 6-62, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, 5, 86, 53, 34.1, 6-63, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, -57, 110, -96, 33.9, 6-64, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, -54, 189, -4, 33.1, 6-65, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, 24, 101, -5, 34.0, 6-66, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, 10, 91, -30, 34.1, 6-67, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, -6, 156, -23, 33.4, 6-68, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, -100, 198, 18, 33.0, 6-69, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, 138, 130, -32, 33.7, 6-70, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, -83, 211, -18, 32.9, 6-71, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, -10, 223, -95, 32.8, 6-72, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, 64, 262, -164, 32.4, 6-73, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, -65, 110, -100, 33.9, 6-74, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, 92, 189, -123, 33.1, 6-75, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, -128, 214, 8, 32.9, 6-76, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, 78, 141, -66, 33.6, 6-77, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, 70, 139, -60, 33.6, 6-78, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, 11, 138, 9, 33.6, 6-79, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, -88, 172, -79, 33.3, 6-80, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, 7, 137, -10, 33.6, 6-81, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, 0, 113, 43, 33.9, 6-82, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, -35, 237, -19, 32.6, 6-83, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, 67, 240, -138, 32.6, 6-84, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, -37, 204, -36, 33.0, 6-85, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, -48, 137, 67, 33.6, 6-86, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, -94, 120, -111, 33.8, 6-87, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, 112, 133, -22, 33.7, 6-88, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, 70, 139, -58, 33.6, 6-89, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, 68, 98, 27, 34.0, 6-90, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, 81, 93, -10, 34.1, 6-91, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, -91, 209, 15, 32.9, 6-92, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, -37, 231, -24, 32.7, 6-93, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, 98, 274, -181, 32.3, 6-94, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, -55, 196, -61, 33.0, 6-95, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, 55, 157, -77, 33.4, 6-96, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, -50, 170, -65, 33.3, 6-97, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, 103, 86, -40, 34.1, 6-98, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
31, 27, 196, -77, 33.0, 6-99, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, -113, 204, -23, 33.0, 6-100, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
31, -13, 135, 52, 33.6, 6-101, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
40, 37, 235, -164, 32.6, 7-102, g_guineu, Fox, 0-069-352-210, DIED, , , , , STARVE
40, -50, 95, -145, 34.0, 7-103, g_guineu, Fox, 0-069-352-210, DIED, , , , , STARVE
40, -63, 212, -34, 32.9, 7-104, g_guineu, Fox, 0-069-352-210, DIED, , , , , STARVE
40, -88, 158, 48, 33.4, 7-105, g_guineu, Fox, 0-069-352-210, DIED, , , , , STARVE
40, 83, 268, -180, 32.3, 7-106, g_guineu, Fox, 0-069-352-210, DIED, , , , , STARVE
460, -83, 173, 32, 33.3, 5-48, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, -44, 110, -134, 33.9, 5-30, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, -15, 169, -29, 33.3, 5-42, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, -136, 268, -50, 32.3, 5-17, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, -105, 201, 16, 33.0, 5-16, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 20, 198, -78, 33.0, 5-19, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, -26, 246, -217, 32.5, 5-45, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 93, 269, -172, 32.3, 5-26, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, -18, 162, -163, 33.4, 5-37, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, -114, 209, 4, 32.9, 5-49, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 71, 119, 43, 33.8, 5-34, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 48, 93, 2, 34.1, 5-36, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, -120, 150, -84, 33.5, 5-21, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 43, 239, -162, 32.6, 5-44, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 3, 167, 7, 33.3, 5-43, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 25, 261, -116, 32.4, 5-38, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, -49, 132, 54, 33.7, 5-47, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, -108, 150, -136, 33.5, 5-15, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 0, 164, 24, 33.4, 5-51, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 22, 64, 60, 34.4, 5-41, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 31, 97, -44, 34.0, 5-40, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 132, 85, -87, 34.1, 5-31, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, -59, 203, -165, 33.0, 5-39, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, -114, 175, -141, 33.2, 5-32, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 75, 91, 2, 34.1, 5-11, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, -21, 234, -209, 32.7, 5-50, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 86, 115, 9, 33.8, 5-13, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 62, 152, -70, 33.5, 5-33, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 146, 199, -102, 33.0, 5-29, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 49, 246, -162, 32.5, 5-28, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, -92, 202, -26, 33.0, 4-5, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
460, -5, 173, -63, 33.3, 5-25, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
460, 98, 217, -132, 32.8, 5-35, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
461, -20, 253, 7, 32.5, 5-46, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
461, -107, 218, -10, 32.8, 5-14, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
461, 5, 260, -216, 32.4, 5-24, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
461, -119, 239, -159, 32.6, 5-22, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
461, -30, 185, -44, 33.1, 5-20, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
461, -123, 176, -76, 33.2, 5-18, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
461, -43, 175, 45, 33.2, 5-12, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
461, -82, 134, -128, 33.7, 5-23, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
461, -23, 239, -213, 32.6, 5-27, g_herba, Grass, 0-069-358-000, DIED, , , , , OLD
462, -85, 207, 4, 32.9, 4-4, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
463, -47, 197, -48, 33.0, 4-6, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
465, -85, 207, 4, 32.9, 4-4, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
465, -39, 232, -17, 32.7, 4-8, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
465, -47, 197, -48, 33.0, 4-6, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
469, -39, 232, -17, 32.7, 4-8, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
470, -85, 207, 4, 32.9, 4-4, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
470, -28, 241, 22, 32.6, 4-10, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
471, -92, 202, -26, 33.0, 4-5, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
472, -61, 166, 28, 33.3, 4-2, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
476, -100, 194, -24, 33.1, 4-7, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
477, -92, 202, -26, 33.0, 4-5, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
485, -28, 241, 22, 32.6, 4-10, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
485, -47, 197, -48, 33.0, 4-6, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
486, -61, 166, 28, 33.3, 4-2, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
487, -92, 202, -26, 33.0, 4-5, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
488, -39, 232, -17, 32.7, 4-8, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
490, -100, 194, -24, 33.1, 4-7, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
491, -85, 207, 4, 32.9, 4-4, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
492, -34, 223, -28, 32.8, 4-9, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
496, -40, 217, 16, 32.8, 4-1, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
496, -85, 207, 4, 32.9, 4-4, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
498, -92, 202, -26, 33.0, 4-5, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
513, -85, 207, 4, 32.9, 4-4, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
514, -100, 194, -24, 33.1, 4-7, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
517, -34, 223, -28, 32.8, 4-9, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
517, -100, 194, -24, 33.1, 4-7, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
526, -92, 202, -26, 33.0, 4-5, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
526, -100, 194, -24, 33.1, 4-7, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
530, -40, 217, 16, 32.8, 4-1, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
530, -100, 194, -24, 33.1, 4-7, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
531, -39, 232, -17, 32.7, 4-8, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
533, -40, 217, 16, 32.8, 4-1, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
533, -85, 207, 4, 32.9, 4-4, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
534, -80, 217, -33, 32.8, 4-3, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
537, -34, 223, -28, 32.8, 4-9, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
539, -80, 217, -33, 32.8, 4-3, g_arbre, Tree, 0-069-366-000, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
0, -31, 237, 20, 32.6, 4-1, g_arbre, Tree, 0-069-366-000, BORN, , , , , , 1
0, -107, 195, -30, 33.0, 4-2, g_arbre, Tree, 0-069-366-000, BORN, , , , , , 1
0, -76, 146, 45, 33.5, 4-3, g_arbre, Tree, 0-069-366-000, BORN, , , , , , 1
0, -78, 218, -28, 32.8, 4-4, g_arbre, Tree, 0-069-366-000, BORN, , , , , , 1
0, -101, 225, 3, 32.7, 4-5, g_arbre, Tree, 0-069-366-000, BORN, , , , , , 1
0, -84, 213, -28, 32.9, 4-6, g_arbre, Tree, 0-069-366-000, BORN, , , , , , 1
0, -36, 230, 14, 32.7, 4-7, g_arbre, Tree, 0-069-366-000, BORN, , , , , , 1
