Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Bush, Sheep, Alien Pred, 
1.0, 0, 0, 0, 0, 0, 30, 5, 0, 0, 30, 5, 0
2.0, 535, 133, 401, 0, 0, 30, 5, 0, 0, 30, 5, 0
3.0, 536, 135, 401, 0, 0, 30, 5, 0, 0, 30, 5, 0
4.0, 539, 137, 401, 0, 0, 30, 5, 0, 0, 30, 5, 0
5.0, 541, 139, 401, 0, 0, 30, 5, 0, 0, 30, 5, 0
6.0, 543, 142, 401, 0, 0, 30, 5, 0, 0, 30, 5, 0
7.0, 546, 144, 401, 0, 0, 30, 5, 0, 0, 30, 5, 0
8.0, 548, 146, 401, 0, 0, 30, 5, 0, 0, 30, 5, 0
