Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Grass, Bush, Sheep, Alien Pred, 
1.0, 0, 0, 0, 0, 0, 29, 5, 0, 0, 0, 29, 5, 0
2.0, 533, 126, 407, 0, 0, 28, 5, 0, 0, 0, 28, 5, 0
3.0, 535, 127, 407, 0, 0, 27, 5, 0, 0, 0, 27, 5, 0
4.0, 533, 125, 407, 0, 0, 27, 5, 0, 0, 0, 27, 5, 0
5.0, 535, 127, 407, 0, 0, 27, 5, 0, 0, 0, 27, 5, 0
6.0, 532, 124, 407, 0, 0, 26, 5, 0, 0, 0, 26, 5, 0
7.0, 534, 126, 407, 0, 0, 26, 5, 0, 0, 0, 26, 5, 0
8.0, 534, 126, 407, 0, 0, 26, 5, 0, 0, 0, 26, 5, 0
9.0, 536, 128, 407, 0, 0, 25, 5, 0, 0, 0, 25, 5, 0
10.0, 530, 123, 407, 0, 0, 24, 5, 0, 0, 0, 24, 5, 0
11.0, 531, 124, 407, 0, 0, 24, 5, 0, 0, 0, 24, 5, 0
12.0, 534, 126, 407, 0, 0, 24, 5, 0, 0, 0, 24, 5, 0
13.0, 534, 127, 407, 0, 0, 24, 5, 0, 0, 0, 24, 5, 0
14.0, 535, 127, 407, 0, 0, 24, 5, 0, 0, 0, 24, 5, 0
15.0, 537, 129, 407, 0, 0, 24, 5, 0, 0, 0, 24, 5, 0
16.0, 539, 131, 407, 0, 0, 23, 5, 0, 0, 0, 23, 5, 0
17.0, 537, 129, 407, 0, 0, 22, 5, 0, 0, 0, 22, 5, 0
18.0, 533, 125, 407, 0, 0, 22, 5, 0, 0, 0, 22, 5, 0
19.0, 534, 126, 407, 0, 0, 21, 5, 0, 0, 0, 21, 5, 0
20.0, 532, 124, 407, 0, 0, 21, 5, 0, 0, 0, 21, 5, 0
21.0, 533, 125, 407, 0, 0, 21, 5, 0, 0, 0, 21, 5, 0
22.0, 530, 122, 407, 0, 0, 19, 5, 0, 0, 0, 19, 5, 0
23.0, 527, 119, 407, 0, 0, 19, 5, 0, 0, 0, 19, 5, 0
24.0, 528, 121, 407, 0, 0, 19, 5, 0, 0, 0, 19, 5, 0
25.0, 524, 116, 407, 0, 0, 18, 5, 0, 0, 0, 18, 5, 0
26.0, 525, 117, 407, 0, 0, 18, 5, 0, 0, 0, 18, 5, 0
27.0, 520, 113, 407, 0, 0, 18, 5, 0, 0, 0, 18, 5, 0
28.0, 515, 108, 407, 0, 0, 16, 5, 0, 0, 0, 16, 5, 0
29.0, 513, 105, 407, 0, 0, 16, 5, 0, 0, 0, 16, 5, 0
30.0, 514, 106, 407, 0, 0, 16, 5, 0, 0, 0, 16, 5, 0
31.0, 512, 105, 407, 0, 0, 16, 5, 0, 0, 0, 16, 5, 0
32.0, 514, 106, 407, 0, 0, 16, 5, 0, 0, 0, 16, 5, 0
33.0, 511, 103, 407, 0, 0, 15, 5, 0, 0, 0, 15, 5, 0
34.0, 512, 105, 407, 0, 0, 15, 5, 0, 0, 0, 15, 5, 0
35.0, 510, 102, 407, 0, 0, 15, 5, 0, 0, 0, 15, 5, 0
36.0, 508, 100, 407, 0, 0, 14, 5, 0, 0, 0, 14, 5, 0
37.0, 505, 97, 407, 0, 0, 13, 5, 0, 0, 0, 13, 5, 0
38.0, 506, 98, 407, 0, 0, 13, 5, 0, 0, 0, 13, 5, 0
39.0, 503, 95, 407, 0, 0, 13, 5, 0, 0, 0, 13, 5, 0
40.0, 500, 93, 407, 0, 0, 12, 5, 0, 0, 0, 12, 5, 0
41.0, 497, 89, 407, 0, 0, 11, 5, 0, 0, 0, 11, 5, 0
42.0, 498, 90, 407, 0, 0, 11, 5, 0, 0, 0, 11, 5, 0
43.0, 492, 85, 407, 0, 0, 11, 5, 0, 0, 0, 11, 5, 0
44.0, 493, 85, 407, 0, 0, 11, 5, 0, 0, 0, 11, 5, 0
45.0, 490, 83, 407, 0, 0, 11, 5, 0, 0, 0, 11, 5, 0
46.0, 491, 83, 407, 0, 0, 11, 5, 0, 0, 0, 11, 5, 0
47.0, 488, 80, 407, 0, 0, 10, 5, 0, 0, 0, 10, 5, 0
48.0, 489, 81, 407, 0, 0, 10, 5, 0, 0, 0, 10, 5, 0
49.0, 486, 78, 407, 0, 0, 10, 5, 0, 0, 0, 10, 5, 0
50.0, 478, 70, 407, 0, 0, 9, 5, 0, 0, 0, 9, 5, 0
51.0, 479, 71, 407, 0, 0, 9, 5, 0, 0, 0, 9, 5, 0
52.0, 479, 72, 407, 0, 0, 9, 5, 0, 0, 0, 9, 5, 0
53.0, 480, 72, 407, 0, 0, 9, 5, 0, 0, 0, 9, 5, 0
54.0, 477, 69, 407, 0, 0, 9, 5, 0, 0, 0, 9, 5, 0
55.0, 477, 69, 407, 0, 0, 9, 5, 0, 0, 0, 9, 5, 0
56.0, 470, 62, 407, 0, 0, 8, 5, 0, 0, 0, 8, 5, 0
57.0, 470, 62, 407, 0, 0, 9, 5, 0, 0, 0, 9, 5, 0
58.0, 467, 60, 407, 0, 0, 8, 5, 0, 0, 0, 8, 5, 0
59.0, 467, 60, 407, 0, 0, 8, 5, 0, 0, 0, 8, 5, 0
60.0, 472, 65, 407, 0, 0, 8, 5, 0, 0, 0, 8, 5, 0
61.0, 472, 65, 407, 0, 0, 8, 5, 0, 0, 0, 8, 5, 0
62.0, 469, 62, 407, 0, 0, 8, 5, 0, 0, 0, 8, 5, 0
63.0, 470, 62, 407, 0, 0, 8, 5, 0, 0, 0, 8, 5, 0
64.0, 470, 63, 407, 0, 0, 7, 5, 0, 0, 0, 7, 5, 0
65.0, 467, 59, 407, 0, 0, 7, 5, 0, 0, 0, 7, 5, 0
66.0, 461, 56, 405, 0, 0, 7, 5, 0, 0, 0, 7, 5, 0
67.0, 460, 56, 404, 0, 0, 7, 5, 0, 0, 0, 7, 5, 0
68.0, 459, 57, 402, 0, 0, 6, 5, 0, 0, 0, 6, 5, 0
69.0, 453, 53, 400, 0, 0, 6, 5, 0, 0, 0, 6, 5, 0
70.0, 452, 53, 399, 0, 0, 6, 5, 0, 0, 0, 6, 5, 0
71.0, 451, 53, 397, 0, 0, 6, 5, 0, 0, 0, 6, 5, 0
72.0, 450, 54, 395, 0, 0, 6, 5, 0, 0, 0, 6, 5, 0
73.0, 447, 53, 394, 0, 0, 6, 5, 0, 0, 0, 6, 5, 0
74.0, 441, 50, 390, 0, 0, 6, 5, 0, 0, 0, 6, 5, 0
75.0, 471, 50, 420, 0, 0, 6, 6, 0, 0, 0, 6, 6, 0
76.0, 480, 47, 433, 0, 0, 5, 6, 0, 0, 0, 5, 6, 0
77.0, 475, 47, 428, 0, 0, 6, 6, 0, 0, 0, 6, 6, 0
78.0, 475, 51, 423, 0, 0, 5, 6, 0, 0, 0, 5, 6, 0
79.0, 464, 45, 418, 0, 0, 5, 5, 0, 0, 0, 5, 5, 0
80.0, 475, 43, 432, 0, 0, 5, 5, 0, 0, 0, 5, 5, 0
81.0, 472, 43, 428, 0, 0, 5, 5, 0, 0, 0, 5, 5, 0
82.0, 469, 43, 425, 0, 0, 5, 5, 0, 0, 0, 5, 5, 0
83.0, 466, 43, 422, 0, 0, 5, 5, 0, 0, 0, 5, 5, 0
84.0, 416, 43, 372, 0, 0, 5, 5, 0, 0, 0, 5, 5, 0
85.0, 449, 44, 405, 0, 0, 5, 6, 0, 0, 0, 5, 6, 0
86.3, 465, 44, 420, 0, 0, 5, 6, 0, 0, 0, 5, 6, 0
87.0, 461, 44, 417, 0, 0, 5, 6, 0, 0, 0, 5, 6, 0
88.0, 453, 40, 413, 0, 0, 5, 4, 0, 0, 0, 5, 4, 0
89.0, 452, 40, 412, 0, 0, 5, 4, 0, 0, 0, 5, 4, 0
