Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Alien Plant, Alien Herb, Alien Pred, Alien Apex, Sheep, Cow, 
1.0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
2.0, 12818, 0, 12818, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
3.0, 12818, 0, 12818, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
4.0, 12818, 0, 12818, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
5.0, 12818, 0, 12818, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
6.1, 12818, 0, 12818, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
7.0, 12818, 0, 12818, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
8.1, 12818, 0, 12818, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
9.1, 12818, 0, 12818, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
10.0, 12818, 0, 12818, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
11.1, 12818, 0, 12818, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
12.1, 12818, 0, 12818, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
13.0, 12818, 0, 12818, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
14.1, 12818, 0, 12818, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
15.0, 12818, 0, 12818, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
16.1, 12709, 0, 12709, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
17.0, 12447, 0, 12447, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
18.0, 12178, 0, 12178, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
19.0, 11916, 0, 11916, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
20.0, 11647, 0, 11647, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
21.0, 11397, 0, 11397, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
22.1, 11125, 0, 11125, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
23.1, 10873, 0, 10873, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
24.0, 10606, 0, 10606, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
25.1, 10334, 0, 10334, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
26.0, 10082, 0, 10082, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
27.0, 9818, 0, 9818, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
28.1, 9551, 0, 9551, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
29.0, 9280, 0, 9280, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
30.0, 9280, 0, 9280, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 28, 15
64.5, 9012, 0, 9012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
65.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
66.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
67.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
68.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
73.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
74.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
75.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
76.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
77.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
78.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
79.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
