Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Grass, Tree, White Rabbit, Sheep, Cow, Elephant, Fox, Wolf, Coyote, Lion, Red sheep, Blue tree, 
1.0, 0, 0, 0, 0, 0, 51, 20, 3, 0, 31, 15, 0, 15, 0, 0, 0, 3, 0, 0, 5, 5
2.0, 31457, 29305, 2017, 134, 0, 50, 20, 3, 0, 30, 15, 0, 15, 0, 0, 0, 3, 0, 0, 5, 5
3.0, 31668, 29517, 2017, 134, 0, 50, 20, 3, 0, 30, 15, 0, 15, 0, 0, 0, 3, 0, 0, 5, 5
7.2, 32551, 30400, 2017, 134, 0, 50, 20, 3, 0, 30, 15, 0, 15, 0, 0, 0, 3, 0, 0, 5, 5
8.0, 33931, 31780, 2017, 134, 0, 50, 20, 3, 0, 30, 15, 0, 15, 0, 0, 0, 3, 0, 0, 5, 5
9.0, 34852, 32701, 2017, 134, 0, 50, 20, 3, 0, 30, 15, 0, 15, 0, 0, 0, 3, 0, 0, 5, 5
10.0, 35158, 33007, 2017, 134, 0, 48, 20, 3, 0, 28, 15, 0, 15, 0, 0, 0, 3, 0, 0, 5, 5
11.0, 35671, 33519, 2017, 134, 0, 44, 20, 3, 0, 24, 15, 0, 15, 0, 0, 0, 3, 0, 0, 5, 5
12.0, 36229, 34078, 2017, 134, 0, 41, 20, 3, 0, 21, 15, 0, 15, 0, 0, 0, 3, 0, 0, 5, 5
13.0, 36616, 34465, 2017, 134, 0, 40, 19, 3, 0, 20, 15, 0, 15, 0, 0, 0, 3, 0, 0, 4, 5
14.0, 37077, 34926, 2016, 134, 0, 40, 18, 3, 0, 20, 15, 0, 14, 0, 0, 0, 3, 0, 0, 4, 5
15.0, 37613, 35463, 2015, 134, 0, 38, 18, 3, 0, 18, 15, 0, 14, 0, 0, 0, 3, 0, 0, 4, 5
16.0, 38164, 36017, 2013, 134, 0, 38, 18, 3, 0, 18, 15, 0, 14, 0, 0, 0, 3, 0, 0, 4, 5
17.0, 38483, 36341, 2007, 134, 0, 38, 18, 3, 0, 18, 15, 0, 14, 0, 0, 0, 3, 0, 0, 4, 5
18.0, 38979, 36999, 1845, 134, 0, 38, 18, 3, 0, 18, 15, 0, 14, 0, 0, 0, 3, 0, 0, 4, 5
19.0, 39318, 37428, 1755, 134, 0, 37, 18, 3, 0, 17, 15, 0, 14, 0, 0, 0, 3, 0, 0, 4, 5
20.0, 39680, 37798, 1747, 134, 0, 37, 18, 3, 0, 17, 15, 0, 14, 0, 0, 0, 3, 0, 0, 4, 5
21.0, 40275, 38389, 1751, 134, 0, 37, 18, 3, 0, 17, 15, 0, 14, 0, 0, 0, 3, 0, 0, 4, 5
22.0, 40638, 38757, 1746, 134, 0, 37, 18, 3, 0, 17, 15, 0, 14, 0, 0, 0, 3, 0, 0, 4, 5
23.0, 41339, 39462, 1742, 134, 0, 37, 18, 3, 0, 17, 15, 0, 14, 0, 0, 0, 3, 0, 0, 4, 5
24.0, 41700, 39828, 1737, 134, 0, 36, 18, 3, 0, 16, 15, 0, 14, 0, 0, 0, 3, 0, 0, 4, 5
25.0, 42109, 40230, 1745, 134, 0, 36, 18, 3, 0, 16, 15, 0, 14, 0, 0, 0, 3, 0, 0, 4, 5
26.0, 42648, 40772, 1741, 134, 0, 35, 18, 3, 0, 15, 15, 0, 14, 0, 0, 0, 3, 0, 0, 4, 5
27.0, 43213, 41342, 1736, 134, 0, 35, 18, 3, 0, 15, 15, 0, 14, 0, 0, 0, 3, 0, 0, 4, 5
28.0, 43636, 41769, 1731, 134, 0, 35, 18, 3, 0, 15, 15, 0, 14, 0, 0, 0, 3, 0, 0, 4, 5
29.0, 44045, 42183, 1727, 134, 0, 35, 17, 3, 0, 15, 15, 0, 13, 0, 0, 0, 3, 0, 0, 4, 5
30.0, 44580, 42724, 1721, 134, 0, 35, 16, 3, 0, 15, 15, 0, 12, 0, 0, 0, 3, 0, 0, 4, 5
31.0, 45109, 43256, 1718, 134, 0, 34, 14, 3, 0, 14, 15, 0, 10, 0, 0, 0, 3, 0, 0, 4, 5
32.0, 45442, 43591, 1716, 134, 0, 34, 14, 3, 0, 14, 15, 0, 10, 0, 0, 0, 3, 0, 0, 4, 5
33.0, 46023, 44174, 1715, 134, 0, 34, 14, 3, 0, 14, 15, 0, 10, 0, 0, 0, 3, 0, 0, 4, 5
34.0, 46329, 44558, 1636, 134, 0, 34, 14, 3, 0, 14, 15, 0, 10, 0, 0, 0, 3, 0, 0, 4, 5
35.0, 46945, 45256, 1554, 134, 0, 34, 14, 3, 0, 14, 15, 0, 10, 0, 0, 0, 3, 0, 0, 4, 5
36.0, 47104, 45528, 1442, 133, 0, 34, 14, 3, 0, 14, 15, 0, 10, 0, 0, 0, 3, 0, 0, 4, 5
37.0, 47711, 46137, 1440, 133, 0, 34, 14, 3, 0, 14, 15, 0, 10, 0, 0, 0, 3, 0, 0, 4, 5
38.0, 48088, 46518, 1437, 132, 0, 34, 14, 3, 0, 14, 15, 0, 10, 0, 0, 0, 3, 0, 0, 4, 5
39.0, 48714, 47148, 1433, 131, 0, 33, 14, 3, 0, 13, 15, 0, 10, 0, 0, 0, 3, 0, 0, 4, 5
40.0, 49043, 47482, 1429, 131, 0, 33, 14, 3, 0, 13, 15, 0, 10, 0, 0, 0, 3, 0, 0, 4, 5
41.0, 49571, 48009, 1431, 130, 0, 33, 12, 3, 0, 13, 15, 0, 9, 0, 0, 0, 3, 0, 0, 3, 5
42.0, 50134, 48575, 1429, 129, 0, 33, 12, 3, 0, 13, 15, 0, 9, 0, 0, 0, 3, 0, 0, 3, 5
43.0, 50565, 49008, 1428, 129, 0, 33, 12, 3, 0, 13, 15, 0, 9, 0, 0, 0, 3, 0, 0, 3, 5
44.0, 51029, 49471, 1426, 131, 0, 33, 11, 3, 0, 13, 15, 0, 9, 0, 0, 0, 3, 0, 0, 2, 5
45.0, 51542, 49983, 1424, 134, 0, 33, 11, 3, 0, 13, 15, 0, 9, 0, 0, 0, 3, 0, 0, 2, 5
46.0, 51853, 50506, 1212, 134, 0, 33, 11, 3, 0, 13, 15, 0, 9, 0, 0, 0, 3, 0, 0, 2, 5
47.0, 52257, 50912, 1210, 134, 0, 33, 11, 3, 0, 13, 15, 0, 9, 0, 0, 0, 3, 0, 0, 2, 5
48.0, 52784, 51441, 1208, 134, 0, 33, 11, 3, 0, 13, 15, 0, 9, 0, 0, 0, 3, 0, 0, 2, 5
49.0, 53018, 51842, 1041, 134, 0, 33, 11, 3, 0, 13, 15, 0, 9, 0, 0, 0, 3, 0, 0, 2, 5
50.0, 53637, 52462, 1040, 134, 0, 32, 10, 3, 0, 12, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
51.0, 54012, 52837, 1040, 134, 0, 32, 10, 3, 0, 12, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
52.0, 54633, 53458, 1040, 134, 0, 32, 10, 3, 0, 12, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
53.0, 54958, 53784, 1039, 134, 0, 32, 10, 3, 0, 12, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
54.0, 55529, 54355, 1039, 134, 0, 32, 10, 3, 0, 12, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
55.0, 55938, 54823, 979, 134, 0, 32, 10, 3, 0, 12, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
56.0, 56516, 55402, 979, 134, 0, 32, 10, 3, 0, 12, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
57.0, 56977, 55862, 979, 134, 0, 32, 10, 3, 0, 12, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
58.0, 57453, 56339, 979, 134, 0, 32, 10, 3, 0, 12, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
59.0, 57804, 56690, 979, 134, 0, 32, 10, 3, 0, 12, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
60.0, 58393, 57279, 979, 134, 0, 32, 10, 3, 0, 12, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
61.0, 58903, 57789, 979, 133, 0, 32, 10, 3, 0, 12, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
62.0, 59365, 58252, 979, 133, 0, 32, 10, 3, 0, 12, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
63.0, 59810, 58662, 1016, 132, 0, 32, 11, 3, 0, 12, 15, 0, 9, 0, 0, 0, 3, 0, 0, 2, 5
64.0, 60362, 59211, 1019, 131, 0, 31, 11, 3, 0, 11, 15, 0, 9, 0, 0, 0, 3, 0, 0, 2, 5
65.0, 60955, 59805, 1019, 130, 0, 31, 10, 3, 0, 11, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
66.0, 61316, 60167, 1018, 130, 0, 31, 10, 3, 0, 11, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
67.0, 61760, 60612, 1018, 129, 0, 31, 10, 3, 0, 11, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
68.0, 62381, 61196, 1056, 128, 0, 31, 10, 3, 0, 11, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
69.0, 62823, 61629, 1058, 134, 0, 31, 10, 3, 0, 11, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
70.0, 63274, 62159, 980, 134, 0, 31, 10, 3, 0, 11, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
71.0, 63674, 62560, 979, 134, 0, 31, 10, 3, 0, 11, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
72.0, 64308, 63190, 983, 134, 0, 31, 10, 3, 0, 11, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
73.0, 64615, 63573, 907, 134, 0, 30, 10, 3, 0, 10, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
74.0, 65121, 64076, 910, 134, 0, 30, 10, 3, 0, 10, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
75.0, 65649, 64567, 947, 134, 0, 30, 10, 3, 0, 10, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
76.0, 66017, 64935, 947, 134, 0, 29, 10, 3, 0, 9, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
77.0, 66485, 65403, 947, 134, 0, 29, 10, 3, 0, 9, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
78.0, 66617, 65531, 950, 134, 0, 29, 10, 3, 0, 9, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
79.0, 66704, 65619, 950, 134, 0, 29, 10, 3, 0, 9, 15, 0, 8, 0, 0, 0, 3, 0, 0, 2, 5
80.0, 66800, 65641, 1024, 134, 0, 29, 11, 3, 0, 9, 15, 0, 8, 0, 0, 0, 3, 0, 0, 3, 5
81.0, 66861, 65659, 1066, 134, 0, 29, 11, 3, 0, 9, 15, 0, 8, 0, 0, 0, 3, 0, 0, 3, 5
82.0, 66900, 65698, 1066, 134, 0, 29, 11, 3, 0, 9, 15, 0, 8, 0, 0, 0, 3, 0, 0, 3, 5
83.0, 66899, 65698, 1066, 134, 0, 29, 11, 3, 0, 9, 15, 0, 8, 0, 0, 0, 3, 0, 0, 3, 5
84.0, 66899, 65698, 1066, 134, 0, 29, 11, 3, 0, 9, 15, 0, 8, 0, 0, 0, 3, 0, 0, 3, 5
85.0, 66884, 65677, 1073, 133, 0, 29, 11, 3, 0, 9, 15, 0, 8, 0, 0, 0, 3, 0, 0, 3, 5
86.0, 66897, 65691, 1073, 132, 0, 29, 11, 3, 0, 9, 15, 0, 8, 0, 0, 0, 3, 0, 0, 3, 5
87.0, 66911, 65687, 1073, 150, 0, 29, 11, 4, 0, 9, 15, 0, 8, 0, 0, 0, 4, 0, 0, 3, 5
88.0, 66942, 65718, 1073, 150, 0, 29, 11, 4, 0, 9, 15, 0, 8, 0, 0, 0, 4, 0, 0, 3, 5
89.0, 66947, 65718, 1080, 149, 0, 29, 11, 4, 0, 9, 15, 0, 8, 0, 0, 0, 4, 0, 0, 3, 5
90.0, 66938, 65710, 1080, 148, 0, 31, 11, 4, 0, 11, 15, 0, 8, 0, 0, 0, 4, 0, 0, 3, 5
91.0, 67015, 65712, 1156, 146, 0, 31, 11, 4, 0, 11, 15, 0, 8, 0, 0, 0, 4, 0, 0, 3, 5
92.0, 66999, 65697, 1156, 145, 0, 31, 11, 4, 0, 11, 15, 0, 8, 0, 0, 0, 4, 0, 0, 3, 5
93.0, 66998, 65698, 1156, 144, 0, 31, 11, 4, 0, 11, 15, 0, 8, 0, 0, 0, 4, 0, 0, 3, 5
94.0, 66984, 65685, 1156, 142, 0, 31, 11, 4, 0, 11, 15, 0, 8, 0, 0, 0, 4, 0, 0, 3, 5
95.0, 66978, 65681, 1156, 140, 0, 33, 11, 4, 0, 13, 15, 0, 8, 0, 0, 0, 4, 0, 0, 3, 5
96.0, 67008, 65714, 1156, 138, 0, 33, 11, 4, 0, 13, 15, 0, 8, 0, 0, 0, 4, 0, 0, 3, 5
