Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Grass, Bush, Sheep, Alien Pred, 
1.0, 0, 0, 0, 0, 0, 30, 5, 0, 0, 0, 30, 5, 0
2.0, 532, 132, 399, 0, 0, 30, 5, 0, 0, 0, 30, 5, 0
3.0, 533, 133, 399, 0, 0, 30, 5, 0, 0, 0, 30, 5, 0
4.0, 536, 136, 399, 0, 0, 30, 5, 0, 0, 0, 30, 5, 0
5.0, 538, 138, 399, 0, 0, 30, 5, 0, 0, 0, 30, 5, 0
6.0, 540, 140, 399, 0, 0, 30, 5, 0, 0, 0, 30, 5, 0
7.0, 543, 143, 399, 0, 0, 30, 5, 0, 0, 0, 30, 5, 0
8.0, 545, 145, 399, 0, 0, 30, 5, 0, 0, 0, 30, 5, 0
9.0, 547, 147, 399, 0, 0, 30, 5, 0, 0, 0, 30, 5, 0
10.0, 536, 136, 399, 0, 0, 27, 5, 0, 0, 0, 27, 5, 0
11.0, 534, 134, 399, 0, 0, 26, 5, 0, 0, 0, 26, 5, 0
12.0, 535, 135, 399, 0, 0, 26, 5, 0, 0, 0, 26, 5, 0
13.0, 535, 135, 399, 0, 0, 26, 5, 0, 0, 0, 26, 5, 0
14.0, 537, 137, 399, 0, 0, 26, 5, 0, 0, 0, 26, 5, 0
15.0, 539, 139, 399, 0, 0, 26, 5, 0, 0, 0, 26, 5, 0
16.0, 541, 141, 399, 0, 0, 26, 5, 0, 0, 0, 26, 5, 0
17.0, 542, 142, 399, 0, 0, 26, 5, 0, 0, 0, 26, 5, 0
18.0, 545, 145, 399, 0, 0, 26, 5, 0, 0, 0, 26, 5, 0
19.0, 546, 146, 399, 0, 0, 25, 5, 0, 0, 0, 25, 5, 0
20.0, 541, 141, 399, 0, 0, 24, 5, 0, 0, 0, 24, 5, 0
21.0, 543, 143, 399, 0, 0, 24, 5, 0, 0, 0, 24, 5, 0
22.0, 540, 140, 399, 0, 0, 24, 5, 0, 0, 0, 24, 5, 0
23.0, 534, 134, 399, 0, 0, 22, 5, 0, 0, 0, 22, 5, 0
24.0, 536, 136, 399, 0, 0, 22, 5, 0, 0, 0, 22, 5, 0
25.0, 530, 130, 399, 0, 0, 21, 5, 0, 0, 0, 21, 5, 0
26.0, 532, 132, 399, 0, 0, 21, 5, 0, 0, 0, 21, 5, 0
27.0, 534, 134, 399, 0, 0, 21, 5, 0, 0, 0, 21, 5, 0
28.0, 532, 132, 399, 0, 0, 21, 5, 0, 0, 0, 21, 5, 0
29.0, 534, 134, 399, 0, 0, 21, 5, 0, 0, 0, 21, 5, 0
30.0, 536, 136, 399, 0, 0, 21, 5, 0, 0, 0, 21, 5, 0
31.0, 533, 133, 399, 0, 0, 20, 5, 0, 0, 0, 20, 5, 0
32.0, 535, 135, 399, 0, 0, 20, 5, 0, 0, 0, 20, 5, 0
33.0, 534, 134, 399, 0, 0, 20, 5, 0, 0, 0, 20, 5, 0
34.0, 532, 132, 399, 0, 0, 19, 5, 0, 0, 0, 19, 5, 0
35.0, 533, 133, 399, 0, 0, 18, 5, 0, 0, 0, 18, 5, 0
36.0, 530, 130, 399, 0, 0, 18, 5, 0, 0, 0, 18, 5, 0
37.0, 526, 126, 399, 0, 0, 18, 5, 0, 0, 0, 18, 5, 0
38.0, 527, 128, 399, 0, 0, 18, 5, 0, 0, 0, 18, 5, 0
39.0, 526, 128, 397, 0, 0, 18, 5, 0, 0, 0, 18, 5, 0
40.0, 522, 126, 396, 0, 0, 17, 5, 0, 0, 0, 17, 5, 0
41.0, 518, 124, 394, 0, 0, 16, 5, 0, 0, 0, 16, 5, 0
42.0, 518, 125, 392, 0, 0, 16, 5, 0, 0, 0, 16, 5, 0
43.0, 515, 123, 391, 0, 0, 16, 5, 0, 0, 0, 16, 5, 0
44.0, 514, 124, 389, 0, 0, 16, 5, 0, 0, 0, 16, 5, 0
45.0, 514, 125, 388, 0, 0, 16, 5, 0, 0, 0, 16, 5, 0
46.0, 509, 123, 386, 0, 0, 14, 5, 0, 0, 0, 14, 5, 0
47.0, 501, 116, 385, 0, 0, 14, 5, 0, 0, 0, 14, 5, 0
48.0, 497, 114, 383, 0, 0, 13, 5, 0, 0, 0, 13, 5, 0
49.0, 485, 103, 382, 0, 0, 13, 5, 0, 0, 0, 13, 5, 0
50.0, 484, 104, 380, 0, 0, 13, 5, 0, 0, 0, 13, 5, 0
51.0, 480, 101, 378, 0, 0, 13, 5, 0, 0, 0, 13, 5, 0
52.0, 502, 102, 400, 0, 0, 13, 5, 0, 0, 0, 13, 5, 0
53.0, 503, 103, 400, 0, 0, 13, 5, 0, 0, 0, 13, 5, 0
54.0, 504, 104, 400, 0, 0, 12, 5, 0, 0, 0, 12, 5, 0
55.0, 501, 101, 400, 0, 0, 12, 5, 0, 0, 0, 12, 5, 0
56.0, 502, 101, 400, 0, 0, 12, 5, 0, 0, 0, 12, 5, 0
57.0, 498, 98, 400, 0, 0, 12, 5, 0, 0, 0, 12, 5, 0
58.0, 492, 92, 400, 0, 0, 11, 5, 0, 0, 0, 11, 5, 0
59.0, 489, 88, 400, 0, 0, 11, 5, 0, 0, 0, 11, 5, 0
